"Nom";"ISIN";"Symbole";"Place";"Maturité";"Trading Currency";"Ouvert";"Haut";"Bas";"Dernier";"Last Date/Time";"Time Zone";"Volume";"Capitaux"
"European Bonds";"";;;;;;;;;;;;
"09 Avr 2019";;;;;;;;;;;;;
"All datapoints provided as of end of last active trading day.";;;;;;;;;;;;;
"RPAYLOI1.219%OCT30";"FR0013370871";"LOIYB";"Euronext Paris";"2030-10-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPAYLOI1.392%OCT33";"FR0013371218";"LOIYA";"Euronext Paris";"2033-10-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPAYLOI1.704%OCT40";"FR0013372182";"LOIYC";"Euronext Paris";"2040-10-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPAYLOIFRNMAR23";"FR0013406410";"LOIYD";"Euronext Paris";"2023-03-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPAYLOIFRNMAR24";"FR0013406618";"LOIYE";"Euronext Paris";"2024-03-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPAYSLOIREFRNJUN19";"FR0012806768";"LOIK";"Euronext Paris";"2019-06-24";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RPLOIRE0.645%AUG26";"FR0013196250";"LOIR";"Euronext Paris";"2026-08-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RS-1-CLASS A 08-40";"BE0002369412";"RS1A";"Euronext Brussels";"2040-11-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RS-1-CLASS B 08-40";"BE0002370428";"RS1B";"Euronext Brussels";"2040-11-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RS-1-CLASS C 08-40";"BE0002371434";"RS1C";"Euronext Brussels";"2040-11-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RS-1-CLASS D 08-40";"BE0002372440";"RS1D";"Euronext Brussels";"2040-11-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RSCHIG1.124%JUL28";"XS1437013870";;"Euronext Amsterdam";"2028-07-01";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RSCHIG2.936%DEC25";"XS0997565436";;"Euronext Amsterdam";"2025-12-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RSCHIG3.0842%OCT25";"XS0983151282";;"Euronext Amsterdam";"2025-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RSCHIG4.43%APR21";"XS0621167732";;"Euronext Amsterdam";"2021-04-28";"%";"112.00";"112.00";"112.00";"112.00";"31/05/2018 16:16";"CET";"100000";"112000.00"
"RSCHIG4.935%OCT19";"XS0459479399";;"Euronext Amsterdam";"2019-10-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RSCHIGI4.966%OCT19";"XS0459442710";;"Euronext Amsterdam";"2019-10-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE1%19OCT26";"FR0013152899";"RTEAK";"Euronext Paris";"2026-10-19";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE1.5%27SEP2030";"FR0013368164";"RTEAN";"Euronext Paris";"2030-09-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE1.625%08OCT24";"FR0012199065";"RTEAH";"Euronext Paris";"2024-10-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE1.625%27NOV25";"FR0013060209";"RTEAJ";"Euronext Paris";"2025-11-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE1.875%23OCT37";"FR0013290749";"RTEAM";"Euronext Paris";"2037-10-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2%18APR36";"FR0013152907";"RTEAL";"Euronext Paris";"2036-04-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2.125%20SEP2019";"FR0011321926";"RTEAC";"Euronext Paris";"2019-09-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2.125%27SEP2038";"FR0013368172";"RTEAP";"Euronext Paris";"2038-09-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2.625%09OCT34";"FR0012199081";"RTEAI";"Euronext Paris";"2034-10-09";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2.75%20JUN29";"FR0011991488";"RTEAG";"Euronext Paris";"2029-06-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE2.875%12SEP23";"FR0011565555";"RTEAD";"Euronext Paris";"2023-09-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE3.38%30OCT28";"FR0011607951";"RTEAE";"Euronext Paris";"2028-10-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTE3.38%6NOV28";"FR0011607969";"RTEAF";"Euronext Paris";"2028-11-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTEDF3.875%28JUN22";"FR0010913178";"RTEAA";"Euronext Paris";"2022-06-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RTEEDF4,125%3FEB21";"FR0011001098";"RTEAB";"Euronext Paris";"2021-02-03";"%";"103.51";"103.56";"103.51";"103.56";"19/01/2012 17:23";"CET";"200000";"215093.98"
"RWALL0.288%18MAY23";"BE0001782367";;"Euronext Brussels";"2023-05-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL0.628%15APR24";"BE0001735860";;"Euronext Brussels";"2024-04-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL0.728%20MAY22";"BE0001737882";;"Euronext Brussels";"2022-05-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL0.794%28SEP21";"BE0001749036";;"Euronext Brussels";"2021-09-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL0.852%17DEC26";"BE0001786400";;"Euronext Brussels";"2026-12-17";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.11%9SEP23";"BE0001750042";;"Euronext Brussels";"2023-09-09";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.163%10OCT27";"BE0001775296";;"Euronext Brussels";"2027-10-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.168%7SEP23";"BE0001747014";;"Euronext Brussels";"2023-09-07";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.295%22MAY26";"BE0001739904";;"Euronext Brussels";"2026-05-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.433%20MAY27";"BE0001736876";;"Euronext Brussels";"2027-05-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.438%31MAR31";"BE0001756106";;"Euronext Brussels";"2031-03-31";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.657%31MAR37";"BE0001758128";;"Euronext Brussels";"2037-03-31";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL1.805%24JAN40";"BE0001778324";;"Euronext Brussels";"2040-01-24";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL2.07%27AUG49";"BE0001785394";;"Euronext Brussels";"2049-08-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL2.1%26JUN2048";"BE0001783373";;"Euronext Brussels";"2048-06-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALL2.412%12DEC44";"BE0001731828";;"Euronext Brussels";"2044-12-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLFRN28SEP23";"BE0001748020";;"Euronext Brussels";"2023-09-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO FRN28SEP19";"BE0001711622";;"Euronext Brussels";"2019-09-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO0.977%9DEC22";"BE0001732834";;"Euronext Brussels";"2022-12-09";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO1.568%2FEB33";"BE0001733840";;"Euronext Brussels";"2033-02-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO1.717%2FEB38";"BE0001734855";;"Euronext Brussels";"2038-02-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO3.45%7APR44";"BE0001724757";;"Euronext Brussels";"2044-04-07";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLO4,25%8APR30";"BE6000739282";"RWA1";"Euronext Brussels";"2030-04-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLON2.21%8APR30";"BE0001727784";;"Euronext Brussels";"2030-04-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLON2.65%7NOV44";"BE0001728790";;"Euronext Brussels";"2044-11-07";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLON3.6%21OCT30";"BE0001715664";;"Euronext Brussels";"2030-10-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLON3.8%21OCT36";"BE0001716670";;"Euronext Brussels";"2036-10-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RWALLONNFRN12DEC22";"BE0001730812";;"Euronext Brussels";"2022-12-12";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"RZB FIN 3 FRNPL";"XS0193631040";;"Euronext Amsterdam";;"%";"88.80";"88.80";"88.80";"88.80";"09/01/2019 09:43";"CET";"4000";"3552.00"
"S&DGBE4.75%16JUL23";"BE0002605831";"SDGBA";"Euronext Growth Brussels";"2023-07-16";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAECUR15A1FRNJAN92";"XS1028941620";;"Euronext Amsterdam";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAECUR15A2FRNJAN92";"XS1028942511";;"Euronext Amsterdam";;"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAECUR16FRN30OCT91";"XS1900198539";;"Euronext Amsterdam";"2091-10-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAFRAN2.875%APR24";"FR0011839851";"SAFAA";"Euronext Paris";"2024-04-11";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAFRANFRN13JUL20";"FR0013344447";"SAFAE";"Euronext Paris";"2020-07-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAFRANFRN28JUN19";"FR0013263936";"SAFAB";"Euronext Paris";"2019-06-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAFRANFRN28JUN21";"FR0013264884";"SAFAC";"Euronext Paris";"2021-06-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAFRANFRN4SEPT19";"FR0124564354";"SAFAD";"Euronext Paris";"2019-09-04";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAGES0.625%20OCT28";"FR0013214137";"SAGAC";"Euronext Paris";"2028-10-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAGES0.625%25MAY23";"FR0013108933";"SAGAB";"Euronext Paris";"2023-05-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAGESS1.50%25OCT27";"FR0012969129";"SAGAA";"Euronext Paris";"2027-10-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANEF0.95%19OCT28";"FR0013213683";"SNFAC";"Euronext Paris";"2028-10-19";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANEF1.875%16MAR26";"FR0013053329";"SNFAB";"Euronext Paris";"2026-03-16";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANEF2.5%26JUL2019";"FR0011541978";"SNFAA";"Euronext Paris";"2019-07-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANIFU0%13SEP2022";"FR0013201621";"SANAH";"Euronext Paris";"2022-09-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOF1.375%21MAR30";"FR0013324357";"SANAN";"Euronext Paris";"2030-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOF1.875%21MAR38";"FR0013324373";"SANAO";"Euronext Paris";"2038-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI STP";"FR0000047656";;"Euronext Paris";;"EUR";"453.63";"453.63";"453.63";"453.63";"29/03/2019 11:30";"CET";"5";"2268.15"
"SANOFI0%13JAN2020";"FR0013201613";"SANAG";"Euronext Paris";"2020-01-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0%21MAR20";"FR0013324324";"SANAK";"Euronext Paris";"2020-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0%21MAR22";"FR0013409836";"SANAS";"Euronext Paris";"2022-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0,625%5APR24";"FR0013143997";"SANAE";"Euronext Paris";"2024-04-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0,875%MAR29";"FR0013409844";"SANAR";"Euronext Paris";"2029-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0.5%13JAN27";"FR0013201639";"SANAJ";"Euronext Paris";"2027-01-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0.5%21MAR23";"FR0013324332";"SANAL";"Euronext Paris";"2023-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI0.875%SEP21";"FR0012969020";"SANAB";"Euronext Paris";"2021-09-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI1%21MAR26";"FR0013324340";"SANAM";"Euronext Paris";"2026-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI1,25%21MAR34";"FR0013409851";"SANAT";"Euronext Paris";"2034-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI1.125%5APR28";"FR0013144003";"SANAF";"Euronext Paris";"2028-04-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFI1.5%22SEP25";"FR0012969038";"SANAC";"Euronext Paris";"2025-09-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFIFRN21MAR20";"FR0013324316";"SANAP";"Euronext Paris";"2020-03-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SANOFITP29OCT49";"FR0000140022";;"Euronext Paris";;"EUR";"511.00";"511.00";"511.00";"511.00";"08/04/2019 11:30";"CET";"1";"511.00"
"SANTANDER 5 3/4%PL";"XS0202774245";;"Euronext Amsterdam";;"%";"103.00";"103.74";"103.00";"103.74";"08/04/2019 14:48";"CET";"12000";"12422.40"
"SANTANDER FRNPL";"XS0202197694";;"Euronext Amsterdam";;"%";"70.00";"70.00";"70.00";"70.00";"25/02/2019 17:08";"CET";"55000";"38500.00"
"SAPPHIRAFRN24JAN34";"FR0013296480";;"Euronext Paris";"2034-01-24";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SAPPHIRBFRN24JAN34";"FR0013296498";;"Euronext Paris";"2034-01-24";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SAPPHIRCFRN24JAN34";"FR0013296506";;"Euronext Paris";"2034-01-24";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SAPPHIRDFRN24JAN34";"FR0013296514";;"Euronext Paris";"2034-01-24";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SAPPHIREFRN24JAN34";"FR0013298932";;"Euronext Paris";"2034-01-24";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SASCHAN8%OCT2021";"FR0013292489";"CHANA";"Euronext Access Paris";"2021-10-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SATA 2,711%20DEC28";"PTSAOAOM0000";"BSAOA";"Euronext Access Lisbon";"2028-12-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAUDACORFRN15JUL20";"PTSDRBOE0003";"BSDRB";"Euronext Lisbon";"2020-07-15";"%";"100.00";"100.00";"100.00";"100.00";"05/05/2017 15:39";"BST";"150000";"151302.33"
"SAUDACORFRN20DEC19";"PTSDRDOM0001";"BSDRD";"Euronext Lisbon";"2019-12-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAUDACORFRN20JUN22";"PTSDREOM0000";"BSDRE";"Euronext Lisbon";"2022-06-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAUDACORFRN28JUN23";"PTSDRFOM0009";"BSDRF";"Euronext Lisbon";"2023-06-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAUDACORFRN29JUN21";"PTSDRCOE0002";"BSDRC";"Euronext Lisbon";"2021-06-29";"%";"102.50";"102.50";"102.50";"102.50";"30/01/2018 21:30";"BST";"50000";"51250.00"
"SAVOI1.305%5DEC29";"FR0013220571";"DSAAB";"Euronext Paris";"2029-12-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SAVOI2.039%13NOV36";"FR0013049525";"DSAAA";"Euronext Paris";"2036-11-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SBM 1,9% 26FEB29";"PTBMOAOM0005";"BBMOA";"Euronext Access Lisbon";"2029-02-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCBSM3,95%5JAN24";"FR0013387248";"CBSAC";"Euronext Access Paris";"2024-01-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCBSM5.25%JUL19";"FR0012020857";"CBSAA";"Euronext Paris";"2019-07-21";"%";"100.00";"100.00";"100.00";"100.00";"12/02/2016 16:41";"CET";"100000";"103012.30"
"SCBSMOC2,5%15MAY23";"FR0013256401";"CBSAB";"Euronext Access Paris";"2023-05-15";"EUR";"-";"-";"-";"-";"-";"-";"-";"-"
"SCF3.62%04NOV23";"FR0010959346";"SFCAB";"Euronext Paris";"2023-11-04";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCFFRN27OCT2020";"FR0010953844";"SCFAC";"Euronext Paris";"2020-10-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHIPHOL1.5%5NOV30";"XS1900101046";;"Euronext Amsterdam";"2030-11-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNE0.875%13DEC26";"FR0013302809";"SUAL";"Euronext Paris";"2026-12-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID0.875%MAR25";"FR0012601367";"SUAF";"Euronext Paris";"2025-03-11";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID1.375%JUN27";"FR0013344215";"SUAM";"Euronext Paris";"2027-06-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID1.5%15JAN28";"FR0013396876";"SUAN";"Euronext Paris";"2028-01-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID1.50%SEP23";"FR0012939841";"SUAG";"Euronext Paris";"2023-09-08";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID1.841OCT25";"FR0013015559";"SUAH";"Euronext Paris";"2025-10-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID2.50%6SEP21";"FR0011561000";"SUAE";"Euronext Paris";"2021-09-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEID3.625%JUL20";"FR0010922534";"SUAA";"Euronext Paris";"2020-07-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SCHNEIND0.25%SEP24";"FR0013201308";"SUAK";"Euronext Paris";"2024-09-09";"%";"97.09";"97.09";"97.09";"97.09";"13/10/2017 17:17";"CET";"100000";"97116.03"
"SCP 5,25% 26NOV21";"PTSCPHOM0000";"BSCPH";"Euronext Lisbon";"2021-11-26";"%";"100.50";"100.50";"100.50";"100.50";"04/04/2019 20:30";"BST";"100";"100.50"
"SDGP1.125%22OCT28";"FR0013372299";"SDGPA";"Euronext Paris";"2028-10-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEB1.50%31MAY2024";"FR0013259116";"SEBAC";"Euronext Paris";"2024-05-31";"%";"99.85";"99.85";"99.85";"99.85";"30/05/2018 16:02";"CET";"100000";"99850.00"
"SEB2.375%25NOV2022";"FR0013059417";"SEBAB";"Euronext Paris";"2022-11-25";"%";"104.45";"104.45";"104.45";"104.45";"10/12/2018 13:04";"CET";"100000";"104450.00"
"SEBZC17NOV21";"FR0013218807";"YSK";"Euronext Access Paris";"2021-11-17";"EUR";"185.00";"185.00";"185.00";"185.00";"12/02/2018 15:30";"CET";"7";"1295.00"
"SECIL 2,65%20JAN21";"PTGSCGOE0002";"BGSCG";"Euronext Access Lisbon";"2021-01-20";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SECIL FRN06FEB23";"PTGSCHOE0001";"BSCH";"Euronext Access Lisbon";"2023-02-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SECIL FRN25MAY20";"PTGSCEOE0004";"BGSCE";"Euronext Access Lisbon";"2020-05-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SECURASSETFRN2021D";"XS0908653313";"SECUA";"Euronext Paris";"2021-09-17";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SELECTIOC3.5%JAN20";"FR0011645704";"SELOC";"Euronext Paris";"2020-01-01";"EUR";"85.51";"85.51";"85.51";"85.51";"07/02/2019 09:00";"CET";"24";"2052.24"
"SEMA1.362%15NOV27";"FR0013320199";"SEMAF";"Euronext Paris";"2027-11-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEMAPA FRN 17APR19";"PTSEMFOE0003";"BSEMF";"Euronext Lisbon";"2019-04-17";"%";"99.60";"99.60";"99.60";"99.60";"05/04/2019 15:30";"BST";"16000";"15936000.00"
"SEMAPA FRN30NOV20";"PTSEMGOE0002";"BSEMG";"Euronext Lisbon";"2020-11-30";"%";"102.50";"102.50";"102.50";"102.50";"30/11/2017 21:30";"BST";"500000";"512654.21"
"SEMAPA0.37%22FEV24";"FR0013404159";"SEMAH";"Euronext Paris";"2024-02-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEMAPA1.60%25FEV28";"FR0013108222";"SEMAB";"Euronext Paris";"2028-02-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEMAPAFRN26FEB2020";"FR0013320017";"SEMAG";"Euronext Paris";"2020-02-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEMAPAFRN6FEB2024";"FR0013235355";"SEMAC";"Euronext Paris";"2024-02-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SEN5.375%02DEC2030";"FR0011158849";"VIEAH";"Euronext Paris";"2030-12-02";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SETTLEMZC30DEC2022";"BE0002205715";"SET22";"Euronext Growth Brussels";"2022-12-30";"%";"68.85";"68.85";"68.85";"68.85";"23/12/2016 16:00";"CET";"73500";"50604.75"
"SFIL0.1%18OCT22";"FR0013288842";"SFIAC";"Euronext Paris";"2022-10-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SFIL0.10%18OCT2022";"FR0013317070";"SFIAE";"Euronext Paris";"2022-10-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SFIL0.125%18OCT24";"FR0013213675";"SFIAA";"Euronext Paris";"2024-10-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SFIL0.75%6FEB2026";"FR0013314036";"SFIAD";"Euronext Paris";"2026-02-06";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SFIL2,0%30JUN20";"FR0013264819";"SFIAB";"Euronext Paris";"2020-06-30";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SFIL3%15JUN21";"FR0013342615";"SFIAF";"Euronext Paris";"2021-06-15";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SG TITRE SUB TMO";"FR0000585564";;"Euronext Paris";;"%";"61.00";"61.00";"61.00";"61.00";"05/04/2019 16:30";"CET";"4572";"2788.92"
"SG4.25%13JUL22";"XS0802756683";"SGAW";"Euronext Paris";"2022-07-13";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SG5.7%10JUN2025";"XS1244831829";"SGCD";"Euronext Paris";"2025-06-10";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGMRNEW6%28NOV21";"FR0011703628";"SGMR";"Euronext Access Paris";"2021-11-28";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGP1.125%25MAY34";"FR0013409612";"SGPE";"Euronext Paris";"2034-05-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGP2.062%19MAR2070";"FR0013409679";"SDGPD";"Euronext Paris";"2070-03-19";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGP2.1%14FEB2069";"FR0013401593";"SDGPC";"Euronext Paris";"2069-02-14";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGP2.145%26NOV2068";"FR0013383320";"SDGPB";"Euronext Paris";"2068-11-26";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCF1.587%5AUG33";"FR0012881878";"SFCAD";"Euronext Paris";"2033-08-05";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCF3,5%9JUL32";"FR0011280262";"SFCAC";"Euronext Paris";"2032-07-09";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCF4.125%15FEB22";"FR0010855155";"SCFAA";"Euronext Paris";"2022-02-15";"%";"103.32";"103.32";"103.32";"103.32";"23/01/2012 12:38";"CET";"50000";"51660.00"
"SGSCF4.250%3FEB23";"FR0011001684";"SCFAD";"Euronext Paris";"2023-02-03";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCFFRN21JUL25";"FR0013269537";"SFCAF";"Euronext Paris";"2025-07-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCFFRN21JUL26";"FR0013269529";"SFCAG";"Euronext Paris";"2026-07-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCFFRN21JUL27";"FR0013269552";"SFCAH";"Euronext Paris";"2027-07-21";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCFFRN22FEB28";"FR0013121381";"SFCAE";"Euronext Paris";"2028-02-22";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSCFFRN25JUN2028";"FR0011993765";"SGBW";"Euronext Paris";"2028-06-25";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0%17JUL21";"FR0013349750";"SGSCZ";"Euronext Paris";"2021-07-17";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0%19DEC19";"FR0013304417";"SGSCS";"Euronext Paris";"2019-12-19";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0%19DEC20";"FR0013304383";"SGSCT";"Euronext Paris";"2020-12-19";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0%27OCT2019";"FR0013215530";"SGSCE";"Euronext Paris";"2019-10-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0%27OCT2020";"FR0013215555";"SGSCF";"Euronext Paris";"2020-10-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0,0%JUN21";"FR0013262755";"SGSCM";"Euronext Paris";"2021-06-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0,097%JUN22";"FR0013262771";"SGSCN";"Euronext Paris";"2022-06-23";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0,75%OCT27";"FR0013287299";"SGSCP";"Euronext Paris";"2027-10-18";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0.06%17JUL22";"FR0013349776";"SGSDA";"Euronext Paris";"2022-07-17";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0.10%1AUG21";"FR0012698009";"SGSBV";"Euronext Paris";"2021-08-01";"%";"-";"-";"-";"-";"-";"-";"-";"-"
"SGSFH0.125%27FEB20";"FR0012562999";"SGSBH";"Euronext Paris";"2020-02-27";"%";"-";"-";"-";"-";"-";"-";"-";"-"
